node_id,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:175,0.5410018,0.22123143,0.54992485,0.38501495,0.04616917,-0.26435292,-0.20166361,-0.48813578,-0.23821816,0.21092178,-0.08373074,-0.319699,0.20881635,-0.04083489,0.34034634,0.010424595,-0.16719878,0.24185742,0.50722,-0.36136812,-0.35779777,-0.60198534,0.06109936,-0.5695133,-0.024915544,-0.5921609,-0.06153134,0.5006756,-0.2277282,0.14199425,0.21803387,-0.105347045,-0.20957999,-0.04482515,0.67480206,-0.2579242,-0.17601337,0.061752148,0.7067151,-0.6577021,0.13302438,0.07408946,0.11063212,0.4148391,-0.06371934,0.2713946,-0.13351242,0.46954432,0.50674677,-0.2595631,-0.48700082,0.5633678,-0.25094888,-0.15304583,-0.5554602,-0.5837289,0.43036488,-0.3715145,-0.135308,-0.37733138,0.18681543,0.094995774,-0.3475656,0.3493732
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:169,0.8275072,-0.15357083,0.336974,-0.38316345,-0.63048464,0.28647408,0.053248424,-0.072860904,-0.6584621,0.041352455,0.07579256,-0.009809657,-0.33904517,0.05670715,-0.45953825,-0.4845536,0.3135644,0.29973456,-0.0674687,0.063192226,0.41339695,-0.185721,-0.39090908,-0.78215855,-0.13951853,-0.2769432,-0.012810296,0.7474963,0.24437422,0.5776963,-0.18998186,0.34990433,0.37476107,-0.5754464,0.6534797,0.543656,0.13082184,0.43984276,0.1458487,0.021510899,-0.2302739,-0.1517598,0.8155933,0.37552983,0.014367758,0.70869154,-0.15192156,-0.21460406,-0.38950786,-0.48711765,0.8191427,0.42351648,0.46733496,-0.62454313,-0.103195384,-0.9300927,0.26018867,0.13530834,0.31917852,0.015070339,0.049768616,0.38036954,-0.8721045,-0.11374456
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3338,0.3640758,-0.5862258,0.753141,0.55983746,0.602444,0.23182012,-0.1879926,-0.020513868,-0.15654063,0.13677561,0.2668767,-0.19885099,0.5800895,0.18599433,0.051979274,0.27394873,0.028050512,0.030926432,0.6210024,-0.17509012,-0.1938733,-0.5540726,-0.6291152,0.34504262,0.39912093,-0.6440405,0.02946588,0.4675765,0.10585067,0.4083183,-0.29663056,-0.34276986,0.15139446,-0.32547677,-0.1624096,0.20382303,-0.39358756,-0.61818784,-0.0011605975,0.11256547,-0.4647794,-0.23655996,0.40872046,0.23050132,-0.0720756,0.98655754,-0.63537264,-0.3591177,-0.14293908,0.57772225,-0.31384572,0.24294981,-0.009925109,0.019252585,-0.8805869,-0.73147005,0.24772926,-0.59310794,-0.25841466,-0.40189147,0.38988173,-0.060599815,-0.042900153,0.11051113
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3347,0.5264089,-0.6265393,0.17788409,-0.113587834,0.46399584,0.014291066,-0.33184597,0.041189294,-0.44126466,0.51339656,0.42062637,0.26761824,0.39272982,-0.57052296,0.17508927,0.016987532,-0.3687129,0.2410221,0.33574307,0.36090928,0.06434327,0.103230014,-0.49972504,0.62469965,0.2703717,-0.36730468,-0.16803929,0.5400599,0.08955786,0.69955194,-0.19634557,-0.27987853,-0.042544156,-0.05518415,-0.056245662,0.21381307,0.520852,0.24667469,-0.5168561,0.35380223,-0.08156382,-0.31813273,0.5235316,-0.30092546,-0.1808606,1.2219362,-0.08677778,0.103968054,0.06581506,0.13092014,-0.031149173,0.17217177,0.42903978,0.07491731,-0.53268063,0.0478811,0.50296676,0.3901932,-0.50351495,0.36691564,0.103318974,-0.57229877,0.016246937,0.741598
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:178,-0.31251922,-0.103758775,0.8424998,-0.34153596,-0.53447735,-0.30295992,0.34388477,-0.1343308,-0.17228398,0.3808929,-0.16889231,-0.008498382,-0.2691323,-0.44386348,0.3419904,-0.51621723,-0.53135157,-0.13671139,0.5156938,0.081385456,-0.32558903,-0.09698081,-0.2142985,-0.9262911,-0.17161922,-0.52887815,-0.5813859,-0.024156274,0.33433613,0.6057416,0.02574383,0.27028963,0.17539838,-0.5552477,0.0670901,0.008127579,0.09808107,-0.051762365,-0.673155,0.3049802,0.3867525,0.35181585,-0.33475724,-0.0023943463,0.262235,0.037525292,-0.099999785,-0.080971844,0.03811377,-0.0023984266,0.14696373,0.47753116,0.0920984,-0.009341813,-0.13303176,-1.0150703,0.84020495,0.14893767,0.108983636,0.28298068,-0.024873553,0.18545304,-0.11865427,-0.009778008
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3406,0.42422113,-0.53871495,0.073282145,-0.3198924,0.19366612,0.48137954,-0.07479889,-0.21943049,-0.71170163,0.066540055,-0.56247747,0.0027336713,-0.3199424,-0.19829535,0.07552117,-0.34075552,-0.052918013,0.42219093,0.084833935,0.133767,-0.6263081,0.08916751,-0.8980893,0.23184897,-0.1677393,-0.2632364,0.18453737,0.38403267,0.28579998,0.6959947,-0.7068198,0.10941327,0.10649753,-0.26415548,-0.23854925,0.15279768,0.27875453,0.043273427,0.08341339,0.12657948,0.29298708,-0.07127899,0.19464599,0.090619795,0.25427642,0.2751759,0.29554433,0.52199817,0.6218099,0.1844796,-0.0983761,-0.39924613,-0.46874455,0.016951697,0.06934291,-0.4936374,0.066086724,0.11511723,-0.1552951,-0.1717812,0.024617769,-1.177359,-0.050891396,-0.4286762
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3400,0.7487369,-0.43074393,-0.50024134,-0.18572019,-0.026899867,-0.28106785,0.24865203,-0.46344495,-0.0017813292,0.058319237,-1.1386825,0.018623086,0.5084479,0.2594229,0.68751377,-0.23156853,0.094391,0.48794076,0.0946372,0.22753215,0.13479479,-0.041936796,-0.2822472,-0.5864558,0.07185847,-0.15200683,-0.035351656,0.7677384,-0.15045182,0.7505972,-0.020996068,0.29283553,-0.24750794,-0.3945066,-0.06363354,-0.5462408,0.07141147,0.29074672,0.063305564,-0.081759125,0.07530326,-0.27243662,-0.14380804,-0.30036867,0.18713444,0.8500691,-0.13846637,0.9823703,0.44783953,-0.057374887,-0.2612175,0.53770536,-0.3574698,-0.28556898,-0.13175434,-0.21853,0.37472188,-0.12050061,-0.120712936,-0.38612276,0.10212025,0.16611013,-0.137455,-0.033894002
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3350,0.72895026,-0.6171839,0.29027936,0.117554665,0.36071768,-0.35360926,0.17194057,-0.6504154,-0.19663793,0.112135544,0.68918896,0.6571629,-0.8054133,-0.14294755,-0.3600295,-0.20155884,0.37321475,0.43329418,0.2443932,0.605989,0.18617809,-0.04380231,-0.4969406,-0.30217648,1.2481042,-0.32632074,-0.16113901,-0.36139154,0.34228623,-0.10247235,-0.29385033,-0.265696,0.11548832,0.1648561,0.02076855,0.17490162,-0.0686777,-0.16041984,-0.12154684,-0.03247602,0.27784732,0.040695377,-0.1479499,-0.028488778,0.31430012,0.9939311,-0.22834629,0.2184122,0.05457478,0.18636131,-0.032659207,0.16420329,-0.40851638,0.43814337,-0.39920047,0.36590284,0.29202992,0.19088623,0.5679892,-0.5373081,0.017680323,-0.12402606,-0.65044373,-0.041339055
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3361,0.23914085,0.09029912,-0.19056886,0.5083458,-0.15513419,0.46411377,0.21091683,-0.28707868,-0.26750115,0.61434966,-0.04538722,0.110894695,-0.27052635,-0.72643614,-0.025707036,-0.32140347,0.2089741,1.177154,-0.10982223,0.07788711,-0.49892244,0.5134363,-0.7099914,0.1580962,0.20831731,-0.36775976,0.0072420537,0.040006872,0.5205317,0.7626121,0.5591004,0.20592222,0.10349081,-0.013649998,0.17171681,0.31790605,-0.521782,-0.4839142,-0.20165877,-0.3496217,-0.28254315,0.07218798,-0.56628424,0.15393606,-0.23325059,1.0872906,0.12571836,0.49258268,0.4299334,-0.3990579,0.3607158,0.40948623,-0.5205315,-0.19814111,0.3120317,0.028050909,0.021007756,0.25712052,0.3007402,-0.08275124,0.09418696,0.027643582,-0.3222678,-0.21243119
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3396,0.26290557,-0.51762074,0.743607,0.22500716,0.38635442,0.008458902,-0.16898316,0.36848867,-0.27158335,0.43730953,-0.5923937,0.20067789,0.34289318,-0.8008559,0.3334688,0.7183896,-0.11521704,0.113915354,-0.22650912,0.39901888,-0.60961986,-0.055225078,-0.19083135,-0.46863624,0.607123,-0.9878699,0.42749,0.30845687,0.7998124,-0.30921394,0.026025278,0.6168392,-0.33971792,-0.36938545,-0.040023476,0.24830998,-0.38855138,-0.14162685,-0.67215586,-0.3609683,-0.1903789,-0.26265913,-0.81302196,1.1604868,-0.73795474,-0.32923982,-0.35746393,-0.22181799,-0.33781734,-0.057405557,-0.006562405,1.0185229,0.28403753,-0.20905781,-0.27750653,-0.06938141,0.16606104,0.54423517,0.69635504,-1.0801771,-0.64303786,0.07013393,0.14202297,-0.19593793
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3372,0.08519656,-0.683291,0.28587243,0.3173326,-0.47905907,0.08767723,-0.3854645,0.3960234,-0.4984352,0.5962399,-0.07144783,-0.17552568,0.14043483,-0.62554514,0.917343,-0.7655023,-0.1294456,0.0882081,-0.5611418,0.21525876,-0.22125982,-0.42283544,0.06973556,-0.32585654,0.37490955,-0.22362697,0.50312936,0.26821116,0.20564713,0.0021031986,-0.0024903554,0.31292868,-1.0624839,-0.522162,-0.12024861,0.2313912,-0.8090345,0.20771182,-0.20745888,-0.05779246,0.39744526,0.059102062,0.3856977,0.36553514,0.34919032,0.85246056,-0.39018333,-0.09380104,0.65709925,-0.017656919,0.78375626,-0.33215547,-0.085818894,-0.21969606,-0.025564745,0.3451678,0.10626709,0.10856723,0.61937356,0.2040993,0.00873983,0.2897967,0.4658475,0.2220717
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3503,0.3544383,-0.38475153,1.2407051,0.01960935,-0.034910016,-0.5672187,1.0826079,-0.33699203,-0.45924565,-0.35531977,0.26725474,0.22902204,-0.030501049,0.26468047,-0.3729799,0.41990495,-0.7005791,0.54352283,-0.51071316,0.3255335,0.408611,-0.08828795,-0.503877,0.037397154,0.44148076,-0.062038857,0.32847452,-0.5088889,0.0010339366,0.21970415,-0.3376415,-0.26696193,0.93276143,-0.76009667,-0.25873634,0.10812328,0.097734384,-0.55148935,0.16892003,-0.12252549,0.096704,0.07519588,0.11820492,0.07703554,0.17694747,0.5432145,-0.2853935,0.42598286,0.5717085,-0.7034214,0.06101271,-0.040724225,0.083161294,-0.20897684,-0.48899573,0.1536216,0.2732643,-0.17318846,0.23713578,0.298962,0.012096482,-0.4374016,-0.23797509,0.47520077
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3365,-0.0047904607,-0.0064016413,0.07964789,-0.3045974,-0.0617974,-0.70984197,0.2925391,-0.07203601,-0.7906926,-0.11453224,-1.1312785,-0.16716695,0.30456957,-0.3752632,0.69794387,-0.4857972,-0.1737566,0.7351884,0.46939296,0.061030746,0.13319714,-0.7034458,0.2307219,-0.3684467,0.5502309,-0.6820656,0.10295795,0.9698557,-0.02649284,0.87733686,0.69681925,-0.37659982,-0.3790723,-0.5293468,-0.28251857,-0.05711191,-0.41751635,-0.08717993,-0.11244454,-1.11039,-0.115560986,-0.2022237,-0.13108103,0.61551154,0.38835672,0.61097604,-0.34677455,0.04373265,-0.066270724,-0.037813243,0.2464154,0.15855002,0.24396515,0.09075776,-0.23097822,-0.73187965,0.45251954,-0.11986045,-0.72983223,-0.4762735,-0.25245675,1.2026947,0.38693145,0.2845294
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3464,0.8163249,-0.7368445,0.7117206,0.15196437,0.25132006,0.6011862,-0.27313048,0.0127783585,-0.43814453,0.45906845,-0.41510883,0.40049654,-0.26491833,0.13948739,-0.067886375,0.8227335,0.21356344,0.19493231,-0.12851088,0.20797381,-0.12448125,0.0134743955,0.015247986,0.41816086,0.21163914,0.24060169,-0.39553174,-0.16034186,-0.09065699,0.26076794,-0.26953918,0.19457126,0.31561333,-0.3660162,0.23839465,0.21468523,0.060173575,0.10479163,-0.14573018,-0.014303417,0.58689636,0.5706897,-0.015821999,0.26372904,-0.0535072,0.7416513,-0.06176105,0.41374597,0.7775112,0.47267562,0.039986223,0.102839366,0.25067234,0.5552662,-0.3372259,-0.15301359,0.6240971,-0.29233482,0.41375744,-0.35117495,-0.25917166,0.40706432,-0.14142364,-0.030033976
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3476,0.8306744,0.05652325,0.49326828,-0.18620157,0.21459581,-0.17158313,-0.29939726,-0.122201025,-0.18601926,-0.09264812,-0.57042104,0.0012608608,-0.27681425,-0.007920649,-0.17228967,-0.09560663,0.4034874,0.24245186,0.039009955,0.24006501,0.054921534,-0.44386265,-0.14452136,-0.4065651,0.28390145,-0.17249168,-0.0775133,-0.10889577,0.3570815,-0.21601571,-0.29628307,-0.42678988,0.17964187,-0.40215868,-0.31712794,0.5362886,-0.1101755,-0.24652772,0.045601886,0.2453761,0.4991917,0.42870438,0.11602483,0.14594367,-0.35809788,1.1371224,0.7293161,0.7953041,0.27643427,-0.25755116,0.29378802,-0.27651942,-0.10228392,-0.13157128,-0.12287421,-0.12409989,0.09547481,-0.017566284,0.9302285,-0.12695763,0.5952103,-0.58302736,0.37505245,0.30658036
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3559,-0.74768156,-0.557618,1.1724294,0.13733758,0.3043632,0.15344304,0.05227052,-0.02215671,0.2897372,-0.09059527,-0.5240652,0.53121173,-0.4071877,0.3045257,-0.4382852,-1.0624069,-0.8326244,1.531833,0.10187141,-0.3222962,0.6241032,-0.15016605,-0.32893258,0.14407882,-0.31413925,-0.4763354,-0.29627156,0.30624083,0.9133126,0.62036586,-0.49983177,-0.35315937,-0.37914982,-0.11340732,0.3023334,0.18380381,0.15389684,0.35967767,0.19991371,-0.6492787,-0.32240763,-0.8415064,0.13141233,-0.29253823,-0.50751656,0.5204206,-0.41684103,-0.11697792,0.09196254,0.18347438,-0.19644287,0.6750741,-0.4695946,0.06675686,-0.77142274,-0.24121998,0.34162033,0.10477638,0.50756717,-0.022602247,0.294627,0.65079856,-0.1620407,-0.1966986
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3451,0.6716956,-0.62911165,0.7342632,0.32427266,0.17607597,0.3209759,-0.90584004,-0.20799574,-0.2970295,0.22502713,-0.33288062,0.9423374,0.07379157,0.39976332,0.28029916,0.31970564,0.2520192,-0.17425369,0.18463923,0.4677139,-0.076340504,-0.04185243,-0.44270664,-0.67524534,0.36033946,-0.3317667,0.3704937,-0.49757797,-0.18642946,0.75332916,-0.15712954,-0.27176914,0.33544913,0.081539676,-0.37124225,0.28168154,0.1842017,-0.14451778,-0.0010469247,0.123496234,-0.10615964,0.48326522,-0.0034453247,0.39349654,0.3112588,0.2908925,-0.1600799,0.24048124,0.17318314,0.47786772,0.15122068,0.29992566,-0.3418711,0.093962595,0.24094196,0.02725459,0.64588094,0.41311923,0.34145606,-0.21047044,0.15534566,-0.23956025,0.31366616,0.47867626
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3442,0.27528366,-0.03772342,0.3040246,0.26346958,0.15599373,0.39000288,-0.39087275,-0.0540264,-0.5157897,0.24103767,-0.6215446,0.31020156,-0.22000302,-0.40302524,0.84617054,-0.13889015,0.13661757,0.6460044,-0.45154485,0.11741283,0.106990255,0.78291434,-0.3533734,-0.052362517,0.3013423,-0.118265994,-0.00060566975,-0.040841013,0.46472,0.629924,-0.4272371,-0.044539694,-0.17398085,-0.19970584,0.27145693,-0.08633227,-0.068448395,0.38366473,0.26924142,1.2129499,0.16095735,-0.19551201,0.13224342,-0.37490103,0.4099994,0.56293756,-0.3985966,0.6818353,0.49373007,-0.6892392,0.036248274,-0.18561928,0.055982742,-0.114599444,-0.5347703,-0.30397907,0.18393283,-0.19780907,0.38904473,0.2439855,-0.010733151,-0.014995113,0.15813474,0.36673012
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3537,0.38550043,-0.02059235,0.3511376,0.004422106,-0.07663477,0.3185101,-0.48111725,-0.3942716,-0.49904746,-0.097745694,-0.83765805,-0.1250704,0.28736758,0.017806398,-0.26095477,0.44455037,-0.3292617,0.26829594,-0.13397416,0.46195585,0.07785827,-0.10601971,-0.28044477,-0.58285546,-0.14897418,0.03365861,-0.03943136,-0.041822694,-0.35510096,0.15048714,0.034949407,-0.14278176,0.24035048,-0.07981283,0.17600918,0.8688826,0.06351971,0.1688553,0.01563272,-0.10423976,-0.5165947,0.32507423,-0.59060615,0.37879673,0.19547862,0.7162278,-0.8796356,0.0062438515,0.9457893,-0.4220378,0.0076411483,-0.07342978,0.34229004,0.3430588,-0.47618228,0.32581195,-0.026231015,-0.067164086,0.7569498,0.5503528,0.5668777,-0.6519224,0.1290393,0.17152971
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3360,0.18256596,-0.2363564,0.5884057,-0.18947342,-0.09517891,-0.25238663,-0.4085093,-0.57459414,-0.08543813,0.3229837,-1.0421039,0.65275043,-0.40052992,-0.2791875,0.8098476,-0.504269,-0.24610434,-0.30602935,-0.23486994,0.17980713,0.014206308,-0.06111563,0.09249589,0.34347716,-0.04803316,-0.14355662,-0.22358802,0.10296785,0.082741186,0.8576903,0.13601723,0.26265106,0.1261526,-0.36572158,0.014477441,-0.29933515,-0.5560467,0.40298283,-0.03519324,-0.36771095,-1.1417385,0.33084816,-0.11104409,0.3309003,-0.4612229,0.9529673,0.3997155,0.06558151,0.10827655,-0.092296265,0.2684843,-0.4385155,-0.2700339,-0.11949553,-0.15277408,0.16963227,0.27361673,0.19244638,0.54045427,-0.17098482,0.3686654,-0.045768287,-0.13739282,-0.3744709
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3392,0.53289086,-0.21488643,1.120189,0.14641523,0.259607,-0.379109,0.083584175,-0.09291297,-0.6213913,-0.48189592,0.11441848,1.4059807,-0.11099617,0.41065058,-0.28930762,0.18779346,-0.39444265,-0.060910113,-0.117438674,0.4263361,-0.2257171,-0.6962538,-0.31348756,0.07583838,0.88788074,0.24651615,0.13007715,-0.07241557,0.22970954,0.34772983,-0.1633709,-0.21986026,-0.07207279,-0.77049917,-0.15895163,0.4542961,0.008567598,0.22438143,0.3147574,0.1643405,0.46716914,0.065191895,0.051075354,-0.049068905,0.26975882,0.57475644,0.2519339,0.6075692,-0.22883427,-0.64755636,0.21339726,0.9836953,-0.15889108,0.51295465,0.1653322,0.009375198,0.41476738,-0.34546614,0.43557802,0.07767178,-0.020361649,-0.12011179,0.35647985,0.19228049
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3398,-0.1308378,-0.61637706,1.2511033,0.025849331,0.28632542,0.3762525,-0.05347263,-0.5695,0.11331425,-0.75395864,0.056596395,0.6567391,0.0572379,-0.107032694,-0.3188365,-1.1034626,-0.40628973,0.8069882,1.057613,0.0463004,0.17740943,-0.764087,-0.33077767,-0.20899044,-0.1885227,-0.06949115,0.4360738,-0.27628064,-0.021631328,0.573128,-0.15400574,-0.5346279,0.67108285,-1.3435665,0.3023927,0.21034789,-0.13507555,-0.06089252,-0.28520286,-0.080457956,0.16747487,-0.6786229,0.58429,0.5052897,-0.8670479,0.4564455,0.11825894,-0.25395948,0.0577709,-0.69907814,0.48894754,0.01587008,0.32354176,-0.31069508,-0.37577486,-0.09572209,0.29149365,-0.39540756,0.21810819,-0.82717115,0.022912296,-0.96662825,0.1916435,-0.77708566
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3357,0.47071162,0.6050196,0.8518467,-0.19775562,-0.38759333,0.2390804,-0.40640345,-0.4024656,-0.6658584,0.38185123,-0.5799908,-0.09020689,0.27557218,-0.19204223,0.5580182,0.20870109,-0.57652134,0.32297632,0.4218109,-0.023631122,-0.39722344,-0.4639108,-0.44426495,-0.1706606,0.47522378,-0.024521958,0.31215045,0.57416886,-0.28770515,0.06985045,0.6879897,-0.16573387,0.4996721,0.1770527,0.055922367,-0.19771719,0.01301371,-0.19737068,0.45050803,-0.40342015,0.045050923,0.22652563,0.13516684,-0.09803561,0.19612852,0.6220959,-0.372509,0.5432358,0.64120346,0.28154773,-0.52131444,0.17379344,0.43489572,-0.31455228,-0.59466845,0.22787736,0.13504487,-0.7388735,0.1026533,-0.03960216,0.41450012,-0.29762283,-0.23393595,0.52785146
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3379,0.62266636,-0.28457472,0.42097488,-0.018406522,-0.92733145,0.1471254,-0.32617292,0.20154558,-0.58930176,0.51971334,-0.39064205,-0.3886032,0.2362619,0.6089735,-0.25236297,-0.25666067,-0.34468293,0.44046172,-0.7085412,0.4609655,-0.5881432,-0.60139215,0.11359333,-0.35402188,0.2129528,-0.44465128,0.07993611,-0.27682504,-0.12564848,1.0496118,0.27319187,-0.085805334,0.43158495,0.37547,-0.16813554,0.32176146,-0.14639407,0.1738453,-0.22735555,-0.16788341,-0.029724397,-0.10498505,0.009023035,0.14317377,0.027046364,0.19983855,-0.17282368,0.006255338,0.74519855,-0.4526809,0.00043544796,-0.62641424,0.33742943,0.3952183,-0.6113062,0.4040152,0.15954226,-0.51681644,0.6247863,0.33646074,0.72258115,-0.12946498,-0.08898784,0.37349528
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3373,0.17815426,0.087652594,0.44027072,-0.31834257,-0.12823173,-0.15634176,-0.023371015,-0.3854294,0.0052669584,0.5415397,-0.9484243,0.051404603,0.48021042,-0.58232063,0.54783046,-0.3126243,0.31819797,0.15840954,0.10406897,0.26368988,0.2070076,-0.14952457,-0.61294544,-0.005980672,0.80668145,-0.7150614,-0.0637507,0.42068473,0.084289,0.46453843,-0.4117535,0.69794226,0.119774185,-0.43482417,-0.009721676,-0.10629842,0.14942572,-0.380324,-0.17115405,-0.057994213,0.611279,0.40202796,0.49389413,0.24940687,-0.16545454,-0.17416482,0.033325143,-0.0011655738,0.7285921,-0.11603362,0.29612133,0.07480772,0.12251523,0.098206975,-0.10189595,0.32012194,-0.11326052,0.090950586,1.1839092,-0.08635448,-0.06660856,0.22856967,0.46211705,-0.024850184
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3370,0.0890302,-0.5584724,0.14862666,0.15384848,-0.3931479,-0.5930159,-0.9468827,0.21095568,-0.71036106,0.39536506,-0.9829024,0.6121063,-0.019120958,0.032106366,-0.11157392,0.35074097,0.16230312,0.7908486,-0.33910722,0.37081975,0.34973508,0.3252368,0.38705236,-0.15034178,0.2464702,-0.29160917,-0.7497099,0.75157684,-0.1915823,-0.33334917,-0.16783935,-0.043023586,0.52999586,-0.5355764,-0.29156983,-0.08116902,-0.10767947,-0.02218877,-0.54065657,-0.14178936,-0.17426501,-0.18809971,-0.5193842,0.21173483,-0.2210602,-0.19945195,-0.2651269,0.33082947,0.33140218,0.3647557,-0.021079728,0.37625116,-0.18409657,-0.5527474,0.14753784,-0.32035995,0.07313042,-0.34197766,0.22824578,-0.4081665,-0.10245973,-0.74361074,-0.23007737,0.00012338572
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3414,0.60563284,-0.95132345,0.40850633,0.121770784,-0.039207358,0.2913468,-0.96516174,-0.13712108,-0.52053875,-0.10279617,-0.0882083,-0.3475431,-0.3722042,-0.10080553,0.4029787,-0.65106946,-0.17732815,-0.22525977,-0.014211497,-0.083278544,0.016733589,-0.32316563,-0.49864912,-0.32176015,0.33754495,-0.008525775,-0.1605661,1.0710819,0.02867062,0.6853988,-0.052689426,-0.07724123,0.22936268,-0.7672525,0.21595557,-0.11315638,-0.055771977,0.69190687,0.23842295,0.3937294,-0.15315287,0.21199217,0.5907461,0.31103677,0.6407775,0.98012173,0.083174095,-0.06828081,0.054850213,-0.46830368,0.5320541,-0.13824148,0.8730166,-0.6424652,0.1705478,-0.57727593,0.07963091,0.39365962,0.08487452,0.08795464,-0.09229331,0.12271211,-0.19030583,-0.26801795
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3439,0.6640524,-0.15344448,0.30615893,-0.25321102,0.1343065,-0.17112698,-0.34327692,-0.18143398,-0.5815891,0.071193606,-0.21565987,0.5989167,-0.20146912,0.47873932,-0.286921,0.65846115,-0.2910993,0.0042030076,-0.22306643,-0.14474821,-0.1471809,0.15549904,-0.794799,-0.14992547,0.5505572,-0.24942333,0.10461733,0.11727457,-0.15135545,0.4469058,-0.37985238,0.21634936,0.068271846,-0.5961091,0.47236967,0.8824693,-0.73040223,-0.19922759,-0.5813738,0.6260818,0.15682863,0.20438738,0.012618039,0.1593167,-0.5320991,0.46446145,0.08771998,0.41139966,0.049747627,0.470876,-0.2569983,-0.13924795,-0.36898476,0.20815639,-0.3930261,0.3040482,0.50664073,-0.112092085,0.28509864,-0.09347635,-0.05542804,0.080926575,-0.2190267,0.7374995
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3403,0.39194253,-0.29643717,0.67216945,0.15233274,-0.57075566,-0.48576707,-0.49731132,0.445491,-0.047187015,-0.011754101,-1.0464494,0.33867016,-0.34092867,-0.0896793,-0.4855337,-0.5566963,0.2553641,0.9904474,0.541774,-0.11882282,0.38574672,0.10367109,-0.34266645,-0.069907546,0.33562315,-0.37896395,-0.21631767,0.3249769,0.057395518,-0.41920468,-0.10729082,0.26588565,-0.09438917,-0.10678572,-0.54606396,0.3636493,-0.01465692,0.23024812,-0.20141262,-0.24225423,-0.30091947,-0.45987034,0.22012742,-0.043960843,0.53420883,0.7243283,0.05503397,0.2578356,0.19972147,0.41040078,-0.114422746,-0.26996112,-0.58797663,0.56474274,-0.5189728,-0.1417854,0.5148099,-0.0048477133,-0.189773,0.18663803,-0.11912172,0.38146418,-0.005955641,0.431679
