player_id,season,salary_usd,log_salary,salary_cap,salary_cap_ratio,log_salary_cap_ratio,salary_cap_equiv,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,_is_lottery,draft_is_first_round,draft_is_second_round,undrafted_flag,agent_name,agent_client_count,agent_name_all,agent_is_top,age_now,years_since_draft,team_value_usd,team_value_pct,team_big_market_flag,city,state,award_All-Defensive,award_All-NBA,award_All-Rookie,award_All-Star MVP,award_Clutch Player of the Year,award_Coach of tFTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PTS_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,TOV_per_min,FGA_per_min,FGM_per_min,3PA_per_min,3PM_per_min,FTA_per_min,FTM_per_min,OREB_per_min,DREB_per_min,PF_per_min,PTS_per_gp,REB_per_gp,AST_per_gp,STL_per_gp,BLK_per_gp,TOV_per_gp,FGA_per_gp,FGM_per_gp,3PA_per_gp,3PM_per_gp,FTA_per_gp,FTM_per_gp,OREB_per_gp,DREB_per_gp,PF_per_gp,eFG%_calc,TS%_calc,AST_TO_ratio,OREB_share,DREB_share,log1p_PTS,log1p_REB,log1p_AST,log1p_STL,log1p_BLK,log1p_TOV,log1p_FGA,log1p_FGM,log1p_3PA,log1p_3PM,log1p_FTA,log1p_FTM,log1p_OREB,log1p_DREB,log1p_PF,log1p_Min,log1p_PTS_per_min,log1p_REB_per_min,log1p_AST_per_min,log1p_TOV_per_min,team_abbr,draft_year,round,round_pick,overall_pick,drafthe Year,award_Defensive Player of the Year,award_Finals MVP,award_Most Improved Player,award_Most Valuable Player,award_NBA Cup All-Tournament Team,award_NBA Cup MVP,award_NBA Eastern Conference Finals MVP,award_NBA Western Conference Finals MVP,award_Rookie of the Year,award_Sixth Man of the Year,award_Twyman-Stokes Teammate of the Year Award,award_total,injury_events,injury_unique_dates,injury_unique_categories,injury_any
70,2020,24701834.0,17.022388090336705,109140000.0,0.2263316291002382,0.2040272977554686,31819511.07194429,28,71,31,40,34.3,16.6,5.7,14.0,40.6,4.0,10.2,39.1,1.2,1.5,84.6,0.4,4.3,4.7,3.6,1.8,0.9,0.4,2.5,29.7,2,0,-0.8,0.4839650145772595,0.1370262390670554,0.1049562682215743,0.0262390670553935,0.0116618075801749,0.0524781341107871,0.4081632653061224,0.1661807580174927,0.2973760932944606,0.1166180758017492,0.0437317784256559,0.0349854227405247,0.0116618075801749,0.1253644314868804,0.0728862973760933,0.2338028169014084,0.0661971830985915,0.0507042253521126,0.0126760563380281,0.0056338028169014,0.0253521126760563,0.1971830985915492,0.080281690140845,0.1436619718309859,0.056338028169014,0.0211267605633802,0.0169014084507042,0.0056338028169014,0.0605633802816901,0.0352112676056338,0.55,0.5661664392905866,2.0,0.0851063829787234,0.9148936170212764,2.8678989020441064,1.7404661748405046,1.5260563034950492,0.6418538861723948,0.3364722366212129,1.029619417181158,2.70805020110221,1.9021075263969205,2.4159137783010487,1.6094379124341005,0.9162907318741552,0.7884573603642702,0.3364722366212129,1.667706820558076,1.252762968495368,3.563882963939251,0.3947175693845828,0.1284162919577522,0.0998057579164864,0.051147511166941,SAC,2016.0,1.0,6.0,6.0,True,True,False,False,Diana Day,1,Diana Day,False,32,4.0,1750000000.0,0.5333333333333333,False,Sacramento,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
71,2020,41358814.0,17.537796136883596,109140000.0,0.3789519332966831,0.3213237420011229,53276094.39831409,36,70,49,21,31.4,16.4,6.3,12.6,49.9,1.5,3.7,39.5,2.4,2.6,93.4,0.4,4.1,4.5,8.9,2.2,1.4,0.3,2.4,37.9,25,1,4.4,0.5222929936305732,0.143312101910828,0.2834394904458599,0.0445859872611464,0.0095541401273885,0.0700636942675159,0.4012738853503185,0.2006369426751592,0.1178343949044586,0.0477707006369426,0.0828025477707006,0.0764331210191082,0.0127388535031847,0.1305732484076433,0.0764331210191082,0.2342857142857142,0.0642857142857142,0.1271428571428571,0.02,0.0042857142857142,0.0314285714285714,0.18,0.09,0.0528571428571428,0.0214285714285714,0.0371428571428571,0.0342857142857142,0.0057142857142857,0.0585714285714285,0.0342857142857142,0.5595238095238095,0.5966239813736903,4.045454545454545,0.0888888888888888,0.911111111111111,2.856470206220483,1.7047480922384253,2.2925347571405443,0.8754687373538999,0.262364264467491,1.1631508098056809,2.6100697927420065,1.9878743481543453,1.547562508716013,0.9162907318741552,1.2809338454620642,1.2237754316221157,0.3364722366212129,1.62924053973028,1.2237754316221157,3.478158422798284,0.4202177465832026,0.1339294025800255,0.2495435760384296,0.0677181740549508,PHX,2005.0,1.0,4.0,4.0,True,True,False,False,Steven Heumann,16,Steven Heumann / Ty Sullivan,False,40,15.0,1350000000.0,0.26666666666666666,False,Phoenix,AZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
73,2020,18000000.0,16.705882371415992,109140000.0,0.1649257833974711,0.1526573797501768,23186586.03628367,28,44,30,14,29.7,16.4,6.1,12.8,47.3,3.3,7.6,43.8,0.9,1.0,90.9,0.5,3.2,3.6,3.3,1.2,1.1,0.3,2.3,28.7,0,0,2.5,0.5521885521885521,0.1212121212121212,0.1111111111111111,0.037037037037037,0.0101010101010101,0.0404040404040404,0.430976430976431,0.2053872053872053,0.2558922558922559,0.1111111111111111,0.0336700336700336,0.0303030303030303,0.0168350168350168,0.1077441077441077,0.0774410774410774,0.3727272727272727,0.0818181818181818,0.075,0.025,0.0068181818181818,0.0272727272727272,0.2909090909090909,0.1386363636363636,0.1727272727272727,0.075,0.0227272727272727,0.0204545454545454,0.0113636363636363,0.0727272727272727,0.0522727272727272,0.60546875,0.6193353474320241,2.75,0.1388888888888889,0.888888888888889,2.856470206220483,1.5260563034950492,1.4586150226995167,0.7419373447293773,0.262364264467491,0.7884573603642702,2.624668592163159,1.9600947840472696,2.151762203259462,1.4586150226995167,0.6931471805599453,0.6418538861723948,0.4054651081081644,1.4350845252893227,1.1939224684724346,3.4242626545931514,0.4396659041939488,0.1144103511777442,0.1053605156578263,0.0396091380950458,ATL,2014.0,1.0,27.0,27.0,False,True,False,False,Unknown Agent,309,Unknown Agent,True,32,6.0,1500000000.0,0.35,False,Atlanta,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
74,2020,34502130.0,17.35653164820996,109140000.0,0.3161272677295217,0.2746935362283645,44443700.315558,33,51,37,14,29.4,16.2,5.6,12.5,44.4,2.7,6.6,41.2,2.4,2.8,85.2,0.7,2.8,3.5,6.0,1.9,1.4,0.2,1.9,32.1,6,0,10.7,0.5510204081632654,0.119047619047619,0.2040816326530612,0.0476190476190476,0.0068027210884353,0.064625850340136,0.4251700680272109,0.1904761904761904,0.2244897959183673,0.0918367346938775,0.0952380952380952,0.0816326530612245,0.0238095238095238,0.0952380952380952,0.064625850340136,0.3176470588235294,0.0686274509803921,0.1176470588235294,0.0274509803921568,0.0039215686274509,0.0372549019607843,0.2450980392156862,0.1098039215686274,0.1294117647058823,0.0529411764705882,0.0549019607843137,0.0470588235294117,0.0137254901960784,0.0549019607843137,0.0372549019607843,0.5559999999999999,0.5898630935042237,3.1578947368421053,0.1999999999999999,0.7999999999999999,2.8449093838194077,1.5040773967762742,1.9459101490553128,0.8754687373538999,0.1823215567939546,1.0647107369924282,2.602689685444384,1.88706964903238,2.028148247292285,1.308332819650179,1.33500106673234,1.2237754316221157,0.5306282510621704,1.33500106673234,1.0647107369924282,3.414442608412176,0.4389130421757045,0.1124779834266902,0.1857171457950928,0.0626234232014716,UTA,2007.0,1.0,4.0,4.0,True,True,False,False,Jessica Holtz,3,"Michael Conley, Sr. / Steven Heumann / Jessica Holtz",False,37,13.0,1800000000.0,0.5666666666666667,False,Salt Lake City,UT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,2020,22215909.0,16.91631925682625,109140000.0,0.2035542330951072,0.1852790400384104,28617282.52237493,29,58,25,33,36.2,16.1,5.5,11.1,49.7,1.7,4.4,39.1,3.4,4.1,83.0,1.1,5.5,6.6,3.5,1.6,0.7,0.2,1.3,30.4,6,0,-1.0,0.4447513812154696,0.1823204419889502,0.0966850828729281,0.0193370165745856,0.005524861878453,0.0441988950276243,0.3066298342541436,0.1519337016574585,0.1215469613259668,0.0469613259668508,0.1132596685082872,0.0939226519337016,0.0303867403314917,0.1519337016574585,0.0359116022099447,0.2775862068965517,0.1137931034482758,0.0603448275862069,0.0120689655172413,0.0034482758620689,0.0275862068965517,0.1913793103448275,0.0948275862068965,0.0758620689655172,0.0293103448275862,0.0706896551724137,0.0586206896551724,0.0189655172413793,0.0948275862068965,0.0224137931034482,0.5720720720720721,0.6238375697458153,2.1875,0.1666666666666666,0.8333333333333334,2.8390784635086144,2.028148247292285,1.5040773967762742,0.5306282510621704,0.1823215567939546,0.9555114450274363,2.4932054526026954,1.8718021769015916,1.6863989535702288,0.9932517730102832,1.62924053973028,1.4816045409242156,0.7419373447293773,1.8718021769015916,0.832909122935104,3.616308761279101,0.3679372522391518,0.1674789837560257,0.0922920688614193,0.0432499837938166,SAC,2012.0,1.0,7.0,7.0,True,True,False,False,Sam Goldfeder,9,Sam Goldfeder,False,33,8.0,1750000000.0,0.5333333333333333,False,Sacramento,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,2020,3872215.0,15.16933751094664,109140000.0,0.0354793384643577,0.0348644484572904,4987969.236027121,23,43,18,25,33.3,15.9,5.8,12.1,48.0,2.4,6.1,39.8,1.9,2.4,78.4,1.3,4.3,5.5,2.2,1.7,1.5,0.7,2.7,30.8,3,0,2.7,0.4774774774774775,0.1651651651651652,0.066066066066066,0.045045045045045,0.021021021021021,0.051051051051051,0.3633633633633634,0.1741741741741742,0.1831831831831832,0.072072072072072,0.072072072072072,0.057057057057057,0.039039039039039,0.1291291291291291,0.0810810810810811,0.3697674418604651,0.127906976744186,0.0511627906976744,0.0348837209302325,0.0162790697674418,0.0395348837209302,0.2813953488372093,0.1348837209302325,0.141860465116279,0.055813953488372,0.055813953488372,0.0441860465116279,0.0302325581395348,0.0999999999999999,0.0627906976744186,0.578512396694215,0.6042870173304956,1.2941176470588236,0.2363636363636363,0.7818181818181817,2.827313621929028,1.8718021769015916,1.1631508098056809,0.9162907318741552,0.5306282510621704,0.9932517730102832,2.5726122302071057,1.916922612182061,1.9600947840472696,1.2237754316221157,1.2237754316221157,1.0647107369924282,0.832909122935104,1.667706820558076,1.308332819650179,3.535145354171894,0.3903362265118643,0.1528628496428296,0.0639752994949719,0.0497906645030155,TOR,2017.0,1.0,23.0,23.0,False,True,False,False,Austin Brown,26,Austin Brown / Drew Morrison / Sam Rose,False,27,3.0,2100000000.0,0.7,False,Toronto,Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78,2020,7839960.0,15.874744417824422,109140000.0,0.0718339747113798,0.0693711763179424,10098994.836723477,19,51,23,28,28.8,15.7,5.7,13.2,43.6,1.8,5.1,35.2,2.5,3.2,75.8,1.2,4.7,5.9,6.1,2.8,1.6,0.4,2.7,35.0,7,1,-1.6,0.5451388888888888,0.2048611111111111,0.2118055555555555,0.0555555555555555,0.0138888888888888,0.0972222222222222,0.4583333333333333,0.1979166666666666,0.1770833333333333,0.0625,0.1111111111111111,0.0868055555555555,0.0416666666666666,0.1631944444444444,0.09375,0.3078431372549019,0.1156862745098039,0.1196078431372549,0.0313725490196078,0.0078431372549019,0.0549019607843137,0.2588235294117647,0.1117647058823529,0.0999999999999999,0.0352941176470588,0.0627450980392156,0.0490196078431372,0.0235294117647058,0.092156862745098,0.0529411764705882,0.5000000000000001,0.5373767798466594,2.1785714285714284,0.2033898305084745,0.7966101694915254,2.815408719422709,1.9315214116032136,1.9600947840472696,0.9555114450274363,0.3364722366212129,1.33500106673234,2.653241964607215,1.9021075263969205,1.8082887711792652,1.029619417181158,1.4350845252893227,1.252762968495368,0.7884573603642702,1.7404661748405046,1.308332819650179,3.3945083935113587,0.4351138020302942,0.1863642998109132,0.1921114420664812,0.0927817334509661,CHA,2020.0,1.0,3.0,3.0,True,True,False,False,Sam Permut,5,Sam Permut,False,23,0.0,1300000000.0,0.21666666666666667,False,Charlotte,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
79,2020,14286000.0,16.474790664695654,109140000.0,0.1308960967564596,0.1230103244403062,18402420.450797144,24,67,32,35,31.9,15.7,6.6,14.5,45.3,0.9,3.0,31.7,1.6,2.0,79.1,0.9,6.2,7.1,5.4,1.7,1.5,0.1,2.0,35.4,13,4,1.3,0.4921630094043887,0.2225705329153605,0.1692789968652037,0.0470219435736677,0.0031347962382445,0.0532915360501567,0.4545454545454546,0.2068965517241379,0.0940438871473354,0.0282131661442006,0.0626959247648902,0.0501567398119122,0.0282131661442006,0.1943573667711599,0.0626959247648902,0.2343283582089552,0.1059701492537313,0.0805970149253731,0.0223880597014925,0.0014925373134328,0.0253731343283582,0.2164179104477611,0.0985074626865671,0.044776119402985,0.0134328358208955,0.0298507462686567,0.0238805970149253,0.0134328358208955,0.0925373134328358,0.0298507462686567,0.4862068965517241,0.5104031209362808,3.1764705882352944,0.1267605633802817,0.8732394366197184,2.815408719422709,2.091864061678393,1.8562979903656265,0.9162907318741552,0.0953101798043248,0.9932517730102832,2.740840023925201,2.028148247292285,1.3862943611198906,0.6418538861723948,1.0986122886681098,0.9555114450274363,0.6418538861723948,1.9740810260220096,1.0986122886681098,3.493472657771326,0.4002267514465754,0.2009556363388475,0.156387316858971,0.0519200571783596,SAS,2016.0,1.0,29.0,29.0,False,True,False,False,Rich Paul,33,Rich Paul,False,28,4.0,1600000000.0,0.45,False,San Antonio,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80,2020,13500000.0,16.41820031748273,109140000.0,0.1236943375481033,0.1166217728054728,17389939.527212754,30,46,16,30,29.3,15.6,5.5,13.4,41.2,1.9,5.7,33.7,2.6,3.0,87.0,0.3,3.1,3.4,2.3,1.6,1.0,0.5,1.9,26.1,0,0,-5.1,0.5324232081911262,0.1160409556313993,0.0784982935153583,0.0341296928327645,0.0170648464163822,0.0546075085324232,0.4573378839590443,0.1877133105802047,0.1945392491467577,0.0648464163822525,0.1023890784982935,0.0887372013651877,0.0102389078498293,0.1058020477815699,0.0648464163822525,0.3391304347826087,0.0739130434782608,0.0499999999999999,0.0217391304347826,0.0108695652173913,0.0347826086956521,0.2913043478260869,0.1195652173913043,0.1239130434782608,0.0413043478260869,0.0652173913043478,0.0565217391304347,0.0065217391304347,0.067391304347826,0.0413043478260869,0.4813432835820895,0.529891304347826,1.4374999999999998,0.088235294117647,0.911764705882353,2.8094026953624978,1.4816045409242156,1.1939224684724346,0.6931471805599453,0.4054651081081644,0.9555114450274363,2.667228206581955,1.8718021769015916,1.9021075263969205,1.0647107369924282,1.3862943611198906,1.2809338454620642,0.262364264467491,1.410986973710262,1.0647107369924282,3.411147712515324,0.4268502787251869,0.109787561880186,0.0755696045698448,0.0531686678806781,ORL,2012.0,1.0,8.0,8.0,True,True,False,False,Unknown Agent,309,Unknown Agent,True,32,8.0,1250000000.0,0.16666666666666666,False,Orlando,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,2020,14375000.0,16.481001214212903,109140000.0,0.1317115631299248,0.1237311444244608,18517065.23730988,25,55,27,28,30.7,15.4,5.8,13.2,43.9,1.6,5.2,31.6,2.2,3.2,69.5,1.5,4.5,6.0,1.3,1.3,1.0,0.8,2.2,28.7,6,0,-3.5,0.501628664495114,0.1954397394136807,0.0423452768729641,0.0325732899022801,0.0260586319218241,0.0423452768729641,0.4299674267100977,0.1889250814332247,0.1693811074918567,0.0521172638436482,0.1042345276872964,0.0716612377850162,0.0488599348534201,0.1465798045602606,0.0716612377850162,0.28,0.109090909090909,0.0236363636363636,0.0181818181818181,0.0145454545454545,0.0236363636363636,0.24,0.1054545454545454,0.0945454545454545,0.029090909090909,0.0581818181818181,0.04,0.0272727272727272,0.0818181818181818,0.04,0.5,0.5271084337349398,1.0,0.25,0.75,2.797281334830153,1.9459101490553128,0.832909122935104,0.6931471805599453,0.5877866649021191,0.832909122935104,2.653241964607215,1.916922612182061,1.824549292051046,0.9555114450274363,1.4350845252893227,1.1631508098056809,0.9162907318741552,1.7047480922384253,1.1631508098056809,3.456316680883235,0.4065502954094513,0.1785141004673731,0.041473248206575,0.041473248206575,GSW,2015.0,1.0,15.0,15.0,False,True,False,False,Unknown Agent,309,Unknown Agent,True,29,5.0,4300000000.0,0.9333333333333333,True,San Francisco,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
83,2020,16000000.0,16.588099342704055,109140000.0,0.1466006963533077,0.1368016488121315,20610298.698918823,27,61,38,23,32.1,15.4,5.4,12.5,43.7,1.2,3.5,33.5,3.4,4.0,84.8,0.5,3.0,3.5,5.8,2.7,1.1,0.2,2.6,29.6,6,0,1.4,0.4797507788161994,0.1090342679127725,0.1806853582554517,0.0342679127725856,0.0062305295950155,0.0841121495327102,0.3894080996884735,0.1682242990654205,0.1090342679127725,0.0373831775700934,0.1246105919003115,0.1059190031152648,0.0155763239875389,0.0934579439252336,0.0809968847352024,0.2524590163934426,0.0573770491803278,0.0950819672131147,0.0180327868852459,0.0032786885245901,0.0442622950819672,0.2049180327868852,0.0885245901639344,0.0573770491803278,0.0196721311475409,0.0655737704918032,0.0557377049180327,0.0081967213114754,0.0491803278688524,0.0426229508196721,0.48,0.5399719495091164,2.148148148148148,0.1428571428571428,0.8571428571428571,2.797281334830153,1.5040773967762742,1.916922612182061,0.7419373447293773,0.1823215567939546,1.308332819650179,2.602689685444384,1.8562979903656265,1.5040773967762742,0.7884573603642702,1.6094379124341005,1.4816045409242156,0.4054651081081644,1.3862943611198906,1.2809338454620642,3.4995332823830174,0.3918736809046253,0.1034896077220145,0.1660950819524104,0.0807613566444584,LAL,2013.0,1.0,17.0,17.0,False,True,False,False,Unknown Agent,309,Unknown Agent,True,31,7.0,4400000000.0,0.9666666666666667,True,Los Angeles,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
84,2020,3516284.0,15.07291559252266,109140000.0,0.0322181051859996,0.0317099869642428,4529478.971889317,26,36,18,18,29.5,15.4,5.2,12.6,41.1,2.3,6.8,34.6,2.7,3.2,85.1,0.4,2.6,3.0,3.5,1.3,0.7,1.0,2.5,28.1,0,0,2.6,0.5220338983050847,0.1016949152542373,0.1186440677966101,0.023728813559322,0.0338983050847457,0.0440677966101694,0.4271186440677966,0.1762711864406779,0.2305084745762712,0.0779661016949152,0.1084745762711864,0.0915254237288135,0.0135593220338983,0.0881355932203389,0.0847457627118644,0.4277777777777778,0.0833333333333333,0.0972222222222222,0.0194444444444444,0.0277777777777777,0.0361111111111111,0.35,0.1444444444444444,0.1888888888888888,0.0638888888888888,0.0888888888888888,0.075,0.0111111111111111,0.0722222222222222,0.0694444444444444,0.503968253968254,0.5496858937749858,2.692307692307692,0.1333333333333333,0.8666666666666667,2.797281334830153,1.3862943611198906,1.5040773967762742,0.5306282510621704,0.6931471805599453,0.832909122935104,2.6100697927420065,1.824549292051046,2.0541237336955462,1.1939224684724346,1.4350845252893227,1.308332819650179,0.3364722366212129,1.2809338454620642,1.252762968495368,3.417726683613366,0.4200475314024344,0.0968498259899176,0.112117298120706,0.0431244266337546,SAS,2017.0,1.0,29.0,29.0,False,True,False,False,Mike Lindeman,14,Mike Lindeman,False,30,3.0,1600000000.0,0.45,False,San Antonio,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
85,2020,1663861.0,14.324651964231878,109140000.0,0.0152451988271944,0.015130158518367,2143292.01271761,22,58,29,29,31.1,15.3,5.5,13.5,40.8,2.8,7.4,38.5,1.4,1.8,78.3,0.5,2.2,2.6,1.4,0.7,1.0,0.2,1.6,23.2,0,0,-1.0,0.4919614147909968,0.0836012861736334,0.045016077170418,0.0321543408360128,0.0064308681672025,0.022508038585209,0.4340836012861736,0.1768488745980707,0.2379421221864952,0.090032154340836,0.0578778135048231,0.045016077170418,0.0160771704180064,0.0707395498392283,0.0514469453376205,0.2637931034482759,0.0448275862068965,0.0241379310344827,0.0172413793103448,0.0034482758620689,0.0120689655172413,0.2327586206896551,0.0948275862068965,0.1275862068965517,0.0482758620689655,0.0310344827586206,0.0241379310344827,0.0086206896551724,0.0379310344827586,0.0275862068965517,0.5111111111111112,0.535264483627204,2.0,0.1923076923076923,0.8461538461538461,2.791165107812717,1.2809338454620642,0.8754687373538999,0.6931471805599453,0.1823215567939546,0.5306282510621704,2.6741486494265287,1.8718021769015916,2.128231705849268,1.33500106673234,1.029619417181158,0.8754687373538999,0.4054651081081644,1.1631508098056809,0.9555114450274363,3.4688560301359703,0.4000916400470212,0.0802900181731275,0.0440322701505033,0.0222584706009426,TOR,2018.0,2.0,7.0,37.0,False,False,True,False,Unknown Agent,309,Unknown Agent,True,26,2.0,2100000000.0,0.7,False,Toronto,Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
86,2020,16000000.0,16.588099342704055,109140000.0,0.1466006963533077,0.1368016488121315,20610298.698918823,27,63,34,29,30.1,15.2,6.6,11.0,59.4,0.0,0.0,0.0,2.1,3.6,57.3,4.7,9.6,14.3,0.8,1.2,0.7,2.0,2.3,40.6,48,1,4.0,0.5049833887043189,0.4750830564784053,0.0265780730897009,0.0232558139534883,0.0664451827242524,0.0398671096345514,0.3654485049833887,0.2192691029900332,0.0,0.0,0.1196013289036544,0.0697674418604651,0.1561461794019933,0.3189368770764119,0.0764119601328903,0.2412698412698412,0.2269841269841269,0.0126984126984126,0.0111111111111111,0.0317460317460317,0.019047619047619,0.1746031746031746,0.1047619047619047,0.0,0.0,0.0571428571428571,0.0333333333333333,0.0746031746031746,0.1523809523809523,0.0365079365079365,0.6,0.6039415130324222,0.6666666666666667,0.3286713286713286,0.6713286713286712,2.785011242238338,2.72785282839839,0.5877866649021191,0.5306282510621704,1.0986122886681098,0.7884573603642702,2.4849066497880004,2.028148247292285,0.0,0.0,1.5260563034950492,1.1314021114911006,1.7404661748405046,2.360854001118021,1.1939224684724346,3.4372078191851885,0.4087818607341583,0.388714297683349,0.0262310121488697,0.0390929257912774,ATL,2014.0,1.0,25.0,25.0,False,True,False,False,Darren Matsubara,13,Darren Matsubara / Jason Ranne,False,31,6.0,1500000000.0,0.35,False,Atlanta,GA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87,2020,2582160.0,14.764137203208495,109140000.0,0.0236591533809785,0.023383613181399,3326193.0555250137,21,54,29,25,30.3,15.1,5.7,12.9,43.9,2.0,5.5,36.0,1.7,2.2,80.3,0.5,4.5,5.0,3.4,1.9,0.6,0.3,1.3,27.2,5,0,-1.6,0.4983498349834983,0.165016501650165,0.1122112211221122,0.0198019801980198,0.0099009900990099,0.0627062706270627,0.4257425742574257,0.1881188118811881,0.1815181518151815,0.066006600660066,0.0726072607260726,0.0561056105610561,0.0165016501650165,0.1485148514851485,0.0429042904290429,0.2796296296296296,0.0925925925925925,0.0629629629629629,0.0111111111111111,0.0055555555555555,0.0351851851851851,0.2388888888888889,0.1055555555555555,0.1018518518518518,0.037037037037037,0.0407407407407407,0.0314814814814814,0.0092592592592592,0.0833333333333333,0.024074074074074,0.5193798449612403,0.5444188058840496,1.7894736842105263,0.1,0.9,2.778819271990417,1.791759469228055,1.4816045409242156,0.4700036292457356,0.262364264467491,1.0647107369924282,2.631888840136646,1.9021075263969205,1.8718021769015916,1.0986122886681098,1.1631508098056809,0.9932517730102832,0.4054651081081644,1.7047480922384253,0.832909122935104,3.4436180975461075,0.4043643925319788,0.1527352514239276,0.1063501248429925,0.0608187400350391,MIA,2019.0,1.0,13.0,13.0,True,True,False,False,Jeff Schwartz,19,Mike Lindeman / Jeff Schwartz,False,25,1.0,1950000000.0,0.6333333333333333,False,Miami,FL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
88,2020,5572680.0,15.53338682464782,109140000.0,0.0510599230346344,0.0497991055260564,7178412.459593183,21,69,30,39,31.2,15.1,5.4,13.1,41.6,2.4,6.6,35.9,1.9,2.1,90.1,0.4,3.7,4.1,4.8,2.3,0.6,0.2,2.6,27.2,5,0,-1.6,0.483974358974359,0.1314102564102564,0.1538461538461538,0.0192307692307692,0.0064102564102564,0.0737179487179487,0.4198717948717949,0.1730769230769231,0.2115384615384615,0.0769230769230769,0.0673076923076923,0.0608974358974358,0.0128205128205128,0.1185897435897436,0.0833333333333333,0.2188405797101449,0.0594202898550724,0.0695652173913043,0.008695652173913,0.0028985507246376,0.0333333333333333,0.1898550724637681,0.0782608695652174,0.0956521739130434,0.0347826086956521,0.0304347826086956,0.0275362318840579,0.0057971014492753,0.0536231884057971,0.0376811594202898,0.5038167938931298,0.5383628066172277,2.0869565217391304,0.0975609756097561,0.902439024390244,2.778819271990417,1.62924053973028,1.7578579175523736,0.4700036292457356,0.1823215567939546,1.1939224684724346,2.6461747973841225,1.8562979903656265,2.028148247292285,1.2237754316221157,1.1314021114911006,1.0647107369924282,0.3364722366212129,1.547562508716013,1.2809338454620642,3.471966452550362,0.3947238662767517,0.1234648691238144,0.1431008436406733,0.071127344015584,CHI,2019.0,1.0,7.0,7.0,True,True,False,False,Steven Heumann,16,Steven Heumann / Ty Sullivan,False,25,1.0,3200000000.0,0.9,True,Chicago,IL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
