Player_id,Player,Team,season,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,salary_usd
118,Danilo Gallinari,ATL,2020,32,51,29,22,24.0,13.3,4.0,9.3,43.4,2.0,5.0,40.6,3.2,3.4,92.5,0.3,3.8,4.1,1.5,0.8,0.6,0.2,2.1,22.0,2,0,1.8,19500000.0
119,Duncan Robinson,MIA,2020,27,72,40,32,31.4,13.1,4.4,10.0,43.9,3.5,8.5,40.8,0.9,1.0,82.7,0.1,3.4,3.5,1.8,1.1,0.6,0.3,2.5,21.4,1,0,1.6,1663861.0
120,Marcus Smart,BOS,2020,27,48,24,24,32.9,13.1,4.2,10.6,39.8,1.9,5.9,33.0,2.7,3.4,79.0,0.8,2.7,3.5,5.7,2.0,1.5,0.5,2.6,29.7,3,0,1.9,13446428.0
121,Tyrese Haliburton,SAC,2020,21,58,25,33,30.1,13.0,5.0,10.7,47.2,2.1,5.1,40.9,0.8,1.0,85.7,0.7,2.3,3.0,5.3,1.6,1.3,0.5,1.4,28.4,5,0,-3.1,3831840.0
122,Shake Milton,PHI,2020,24,63,46,17,23.2,13.0,4.8,10.6,45.0,1.1,3.2,35.0,2.3,2.8,83.0,0.5,1.8,2.3,3.1,1.6,0.6,0.3,2.1,21.5,0,0,2.1,1701593.0
124,P.J. Washington,CHA,2020,22,64,31,33,30.5,12.9,4.7,10.7,44.0,1.8,4.5,38.6,1.7,2.3,74.5,1.5,5.1,6.5,2.5,2.0,1.1,1.2,2.7,29.4,10,0,0.5,4023600.0
125,Cole Anthony,ORL,2020,21,47,13,34,27.1,12.9,4.7,11.7,39.7,1.2,3.7,33.7,2.3,2.8,83.2,0.8,3.9,4.7,4.1,2.3,0.6,0.4,2.1,25.5,0,0,-6.9,3285120.0
126,Kyle Kuzma,LAL,2020,25,68,40,28,28.7,12.9,4.9,11.1,44.3,2.0,5.6,36.1,1.0,1.4,69.1,1.6,4.5,6.1,1.9,1.7,0.5,0.6,1.8,24.7,13,0,0.0,3562178.0
127,Jarrett Allen,CLE,2020,23,63,20,43,29.6,12.8,4.7,7.7,61.8,0.1,0.3,31.6,3.2,4.6,70.3,3.1,6.9,10.0,1.7,1.6,0.5,1.4,1.5,31.6,25,0,-3.2,3909902.0
128,Keldon Johnson,SAS,2020,21,69,32,37,28.5,12.8,4.9,10.2,47.9,0.9,2.6,33.1,2.1,2.8,74.0,1.3,4.6,6.0,1.8,1.1,0.6,0.3,2.1,24.2,8,0,-2.5,2048040.0
129,Miles Bridges,CHA,2020,23,66,31,35,29.3,12.7,4.7,9.4,50.3,1.8,4.4,40.0,1.5,1.7,86.7,1.2,4.8,6.0,2.2,1.6,0.7,0.8,2.2,26.0,11,0,-0.1,3934320.0
130,Alec Burks,NYK,2020,29,49,27,22,25.6,12.7,4.3,10.2,42.0,2.1,5.0,41.5,2.1,2.4,85.6,0.4,4.2,4.6,2.2,1.0,0.6,0.3,2.1,23.3,3,0,2.6,6000000.0
131,Will Barton,DEN,2020,30,56,37,19,31.0,12.7,4.6,10.9,42.6,1.8,4.6,38.1,1.7,2.2,78.5,0.7,3.3,4.0,3.2,1.7,0.9,0.4,1.7,24.6,0,0,4.1,13723214.0
132,Jalen Brunson,DAL,2020,24,68,40,28,25.0,12.6,4.8,9.2,52.3,1.2,2.9,40.5,1.8,2.2,79.5,0.4,3.0,3.4,3.5,1.2,0.5,0.0,1.6,22.4,1,0,2.4,1663861.0
133,Myles Turner,IND,2020,25,47,22,25,31.0,12.6,4.4,9.2,47.7,1.5,4.4,33.5,2.4,3.0,78.2,1.3,5.2,6.5,1.0,1.4,0.9,3.4,3.5,33.2,7,0,0.5,18000000.0
134,Seth Curry,PHI,2020,30,57,39,18,28.7,12.5,4.5,9.7,46.7,2.2,4.9,45.0,1.2,1.4,89.6,0.2,2.2,2.4,2.7,1.1,0.8,0.1,1.7,21.0,0,0,5.6,7834449.0
135,Kyle Anderson,MEM,2020,27,69,36,33,27.4,12.4,4.5,9.5,46.8,1.4,3.8,36.0,2.1,2.7,78.3,0.8,5.0,5.7,3.6,1.2,1.2,0.8,1.7,29.6,3,0,0.7,9505100.0
136,Aaron Gordon,DEN,2020,25,50,29,21,27.7,12.4,4.6,10.0,46.3,1.2,3.5,33.5,1.9,3.0,65.1,1.5,4.1,5.7,3.2,1.9,0.7,0.7,1.8,26.1,3,1,1.2,18136364.0
137,Brook Lopez,MIL,2020,33,70,46,24,27.2,12.3,4.6,9.1,50.3,1.4,4.0,33.8,1.7,2.0,84.5,1.5,3.5,5.0,0.7,0.9,0.6,1.5,2.1,24.5,3,0,4.5,12697674.0
138,Saddiq Bey,DET,2020,22,70,19,51,27.3,12.2,4.0,9.9,40.4,2.5,6.6,38.0,1.8,2.1,84.4,0.6,3.9,4.5,1.4,0.9,0.7,0.2,1.6,21.7,3,0,-3.0,2689920.0
139,Eric Bledsoe,NOP,2020,31,71,31,40,29.7,12.2,4.3,10.3,42.1,1.7,5.0,34.1,1.9,2.7,68.7,0.4,3.0,3.4,3.8,1.6,0.8,0.3,1.6,23.8,4,0,-0.9,16875000.0
140,Kevin Love,CLE,2020,32,25,7,18,24.9,12.2,4.1,10.1,40.9,2.3,6.2,36.5,1.7,2.0,82.4,0.7,6.8,7.4,2.5,1.5,0.6,0.1,1.0,25.5,5,0,-2.9,31258256.0
141,Josh Richardson,DAL,2020,27,59,35,24,30.3,12.1,4.5,10.5,42.7,1.5,4.5,33.0,1.7,1.8,91.7,0.9,2.4,3.3,2.6,1.3,1.0,0.4,2.2,23.0,0,0,-0.8,10865952.0
142,Thaddeus Young,CHI,2020,33,68,30,38,24.3,12.1,5.4,9.7,55.9,0.2,0.7,26.7,1.0,1.7,62.8,2.5,3.8,6.2,4.3,2.0,1.1,0.6,2.2,29.0,7,0,2.1,13545000.0
143,Joe Ingles,UTA,2020,33,67,47,20,27.9,12.1,4.1,8.4,48.9,2.7,6.1,45.1,1.1,1.3,84.4,0.4,3.2,3.6,4.7,1.7,0.7,0.2,1.8,24.4,2,0,6.8,10863637.0
144,Jordan Poole,GSW,2020,22,51,28,23,19.4,12.0,4.0,9.3,43.2,1.9,5.4,35.1,2.1,2.3,88.2,0.3,1.5,1.8,1.9,1.0,0.5,0.2,1.7,18.1,0,0,0.6,2063280.0
145,Kevin Huerter,ATL,2020,22,69,40,29,30.8,11.9,4.6,10.6,43.2,2.0,5.6,36.3,0.7,0.9,78.1,0.6,2.8,3.3,3.5,1.1,1.2,0.3,2.4,24.4,3,0,1.0,2761920.0
146,Malik Monk,CHA,2020,23,42,19,23,20.9,11.7,4.1,9.5,43.4,2.0,5.0,40.1,1.4,1.7,81.9,0.3,2.1,2.4,2.1,1.3,0.5,0.1,1.1,18.0,0,0,0.8,5345687.0
147,Hamidou Diallo,DET,2020,22,52,18,34,23.6,11.6,4.3,9.0,47.7,0.5,1.6,34.1,2.5,3.8,64.0,1.1,4.1,5.2,1.9,1.5,0.8,0.5,2.6,23.1,7,0,-3.7,1663861.0
148,Davis Bertans,WAS,2020,28,57,29,28,25.7,11.5,3.4,8.4,40.4,3.0,7.5,39.5,1.8,2.0,87.0,0.3,2.6,2.9,0.9,0.6,0.6,0.2,2.4,18.2,0,0,1.9,15000000.0
149,James Wiseman,GSW,2020,20,39,18,21,21.4,11.5,4.9,9.4,51.9,0.3,1.0,31.6,1.4,2.2,62.8,1.4,4.4,5.8,0.7,1.5,0.3,0.9,3.1,21.5,3,0,-4.7,8730240.0
150,Jusuf Nurkić,POR,2020,26,37,22,15,23.8,11.5,4.6,9.0,51.4,0.3,0.8,40.0,1.9,3.1,61.9,2.3,6.6,9.0,3.4,2.0,1.0,1.1,2.8,31.6,13,0,3.4,12888889.0
151,Bobby Portis,MIL,2020,26,66,44,22,20.8,11.4,4.7,9.1,52.3,1.1,2.4,47.1,0.8,1.1,74.0,1.9,5.2,7.1,1.1,0.8,0.8,0.4,1.7,24.2,12,0,2.1,3623000.0
152,Immanuel Quickley,NYK,2020,22,64,37,27,19.4,11.4,3.6,9.1,39.5,1.8,4.7,38.9,2.4,2.7,89.1,0.4,1.8,2.1,2.0,0.9,0.5,0.2,1.8,18.0,0,0,2.8,2105520.0
153,Rudy Gay,SAS,2020,34,63,29,34,21.6,11.4,4.2,10.0,42.0,1.7,4.4,38.1,1.3,1.6,80.4,0.7,4.1,4.8,1.4,1.0,0.7,0.6,1.8,22.2,1,0,2.1,14500000.0
154,Lou Williams,ATL,2020,34,66,44,22,21.6,11.3,4.0,9.8,41.0,1.0,2.6,39.9,2.3,2.6,86.7,0.3,1.8,2.1,3.4,1.6,0.7,0.1,0.9,19.7,2,0,1.2,8000000.0
155,Jae'Sean Tate,HOU,2020,25,70,17,53,29.2,11.3,4.5,8.9,50.6,0.9,2.8,30.8,1.5,2.1,69.4,1.9,3.5,5.3,2.5,1.4,1.2,0.5,3.2,25.4,3,0,-2.7,1445697.0
156,Cam Reddish,ATL,2020,21,26,10,16,28.9,11.2,3.7,10.1,36.5,1.3,4.8,26.2,2.6,3.2,81.7,0.8,3.2,4.0,1.3,1.3,1.3,0.3,2.6,21.6,0,0,-1.9,4458000.0
157,Wendell Carter Jr.,ORL,2020,22,54,21,33,25.5,11.2,4.3,8.5,50.3,0.3,0.9,29.4,2.4,3.3,73.2,2.4,5.8,8.2,1.9,1.4,0.6,0.8,2.7,26.8,13,0,-4.5,5448840.0
158,Naz Reid,MIN,2020,21,70,22,48,19.2,11.2,4.3,8.3,52.3,0.9,2.5,35.1,1.6,2.4,69.3,1.2,3.4,4.6,1.0,1.0,0.5,1.1,2.6,22.0,1,0,-4.2,1517981.0
159,Enes Freedom,POR,2020,29,72,42,30,24.4,11.2,4.7,7.8,60.4,0.0,0.1,25.0,1.8,2.3,77.4,3.9,7.1,11.0,1.2,1.1,0.5,0.7,2.3,28.5,34,0,2.2,5005350.0
161,Lonnie Walker IV,SAS,2020,22,60,28,32,25.4,11.2,4.3,10.2,42.0,1.7,4.7,35.5,1.0,1.2,81.4,0.2,2.4,2.6,1.7,1.1,0.5,0.3,1.7,17.9,0,0,-3.5,2892000.0
162,Serge Ibaka,LAC,2020,31,41,24,17,23.3,11.1,4.5,8.9,51.0,1.0,2.8,33.9,1.0,1.3,81.1,1.8,4.9,6.7,1.8,1.1,0.2,1.1,1.9,24.9,5,0,3.8,9258000.0
163,Nickeil Alexander-Walker,NOP,2020,22,46,20,26,21.9,11.0,4.2,10.0,41.9,1.7,4.8,34.7,1.0,1.4,72.7,0.3,2.8,3.1,2.2,1.5,1.0,0.5,1.9,21.1,0,0,-1.1,3113160.0
164,Jeff Green,BKN,2020,34,68,44,24,27.0,11.0,3.8,7.8,49.2,1.5,3.7,41.2,1.8,2.4,77.6,0.5,3.4,3.9,1.6,0.8,0.5,0.4,1.8,20.0,0,0,1.7,1620564.0
165,Blake Griffin,BKN,2020,32,46,24,22,25.8,11.0,3.8,8.9,42.3,1.5,4.5,34.1,1.9,2.5,74.4,0.8,4.1,4.9,3.0,1.3,0.7,0.3,2.4,23.1,2,0,1.3,776983.0
167,Reggie Bullock Jr.,NYK,2020,30,65,38,27,30.0,10.9,3.8,8.6,44.2,2.5,6.1,41.0,0.8,0.8,90.9,0.2,3.2,3.4,1.5,0.7,0.8,0.2,2.2,19.5,0,0,1.6,4200000.0
168,Oshae Brissett,IND,2020,23,21,10,11,24.7,10.9,3.5,7.2,48.3,1.6,3.7,42.3,2.4,3.1,76.9,1.4,4.1,5.5,0.9,0.5,0.9,1.0,1.5,23.9,5,0,2.8,757453.0
169,Patty Mills,SAS,2020,32,68,31,37,24.8,10.8,3.7,9.0,41.2,2.4,6.3,37.5,1.0,1.1,91.0,0.3,1.4,1.7,2.4,1.0,0.6,0.0,1.2,17.5,0,0,0.4,13535714.0
171,Ty Jerome,OKC,2020,23,33,7,26,23.9,10.7,3.9,8.7,44.6,2.2,5.1,42.3,0.8,1.0,76.5,0.3,2.5,2.8,3.6,1.4,0.6,0.2,1.8,20.4,0,0,-4.1,2303040.0
172,Reggie Jackson,LAC,2020,31,67,43,24,23.0,10.7,3.9,8.7,45.0,1.8,4.2,43.3,1.0,1.2,81.7,0.4,2.5,2.9,3.1,1.1,0.6,0.1,1.9,19.7,0,0,3.7,1620564.0
173,Grayson Allen,MEM,2020,25,50,26,24,25.2,10.6,3.5,8.3,41.8,2.1,5.5,39.1,1.6,1.8,86.8,0.4,2.8,3.2,2.2,1.0,0.9,0.2,1.4,20.0,0,0,0.2,2545320.0
174,Justin Holiday,IND,2020,32,72,34,38,30.3,10.5,3.6,8.7,41.3,2.4,6.3,38.2,0.9,1.2,78.8,0.4,3.1,3.6,1.7,0.8,1.0,0.6,1.9,21.3,0,0,-0.6,5720000.0
175,Donte DiVincenzo,MIL,2020,24,66,44,22,27.5,10.4,3.8,9.1,42.0,2.0,5.2,37.9,0.8,1.1,71.8,1.2,4.5,5.8,3.1,1.4,1.1,0.2,1.7,24.5,5,0,4.6,3044160.0
176,Cedi Osman,CLE,2020,26,59,17,42,25.6,10.4,3.7,9.9,37.4,1.7,5.5,30.6,1.3,1.6,80.0,0.6,2.8,3.4,2.9,1.4,0.9,0.2,2.0,20.7,2,0,-5.5,8840580.0
177,Mason Plumlee,DET,2020,31,56,14,42,26.8,10.4,4.2,6.8,61.4,0.0,0.1,0.0,2.0,3.0,66.9,2.6,6.7,9.3,3.6,1.9,0.8,0.9,3.3,30.0,16,2,-2.7,8000000.0
178,Brandon Clarke,MEM,2020,24,59,32,27,24.0,10.3,4.3,8.4,51.7,0.3,1.3,26.0,1.3,1.9,69.0,1.6,3.9,5.6,1.6,0.6,1.0,0.9,1.4,24.5,3,0,-0.3,2602920.0
179,Delon Wright,SAC,2020,29,63,21,42,27.7,10.2,3.8,8.2,46.3,1.0,2.7,37.2,1.6,2.0,80.2,1.0,3.2,4.3,4.4,1.3,1.6,0.5,1.2,26.9,3,0,-1.7,9000000.0
180,Monté Morris,DEN,2020,26,47,30,17,25.5,10.2,4.0,8.2,48.1,1.1,2.9,38.1,1.2,1.6,79.5,0.2,1.8,2.0,3.2,0.7,0.7,0.3,1.0,19.7,0,0,3.3,1588231.0
182,Theo Maledon,OKC,2020,20,65,20,45,27.3,10.1,3.5,9.4,36.8,1.6,4.8,33.5,1.6,2.1,74.8,0.4,2.9,3.2,3.5,2.2,0.9,0.2,1.9,20.2,1,0,-9.6,2000000.0
183,Jeremy Lamb,IND,2020,29,36,16,20,21.3,10.1,3.3,7.7,43.5,1.4,3.6,40.6,2.0,2.1,94.7,0.7,2.9,3.6,1.5,0.6,0.9,0.6,2.0,20.8,0,0,-0.4,10500000.0
184,Jae Crowder,PHX,2020,30,60,42,18,27.5,10.1,3.3,8.2,40.4,2.5,6.3,38.9,1.0,1.3,76.0,0.5,4.2,4.7,2.1,0.9,0.8,0.5,2.1,21.7,0,0,3.6,9258000.0
185,Bryn Forbes,MIL,2020,27,70,45,25,19.3,10.0,3.6,7.6,47.3,2.2,4.9,45.2,0.7,0.9,77.0,0.2,1.4,1.6,0.6,0.6,0.3,0.0,1.1,13.3,1,0,1.4,2337145.0
186,Gary Harris,ORL,2020,26,39,15,24,27.7,9.9,3.5,8.8,40.0,1.2,3.6,34.0,1.6,2.0,82.1,0.5,1.5,2.0,2.0,0.9,0.7,0.3,1.8,17.4,0,0,-2.1,19610714.0
187,Dorian Finney-Smith,DAL,2020,28,60,36,24,32.0,9.8,3.7,7.8,47.2,2.0,5.0,39.4,0.5,0.7,75.6,1.6,3.8,5.4,1.7,0.8,0.9,0.4,2.3,22.0,1,0,3.3,4000000.0
189,Kentavious Caldwell-Pope,LAL,2020,28,67,39,28,28.4,9.7,3.3,7.6,43.1,1.8,4.4,41.0,1.4,1.7,86.6,0.4,2.3,2.7,1.9,1.0,0.9,0.4,1.7,18.8,1,0,2.1,12073020.0
190,Mike Muscala,OKC,2020,29,35,15,20,18.4,9.7,3.4,7.6,44.6,1.9,5.3,37.0,0.9,1.0,91.7,0.5,3.2,3.8,0.8,0.6,0.2,0.3,1.5,16.4,0,0,0.5,2283034.0
191,Otto Porter Jr.,ORL,2020,28,28,12,16,21.7,9.7,3.5,8.1,43.2,1.4,3.7,37.5,1.3,1.5,85.7,1.0,4.4,5.4,2.0,0.9,0.6,0.1,1.5,20.4,2,0,-1.5,28489237.0
192,Daniel Theis,CHI,2020,29,65,28,37,24.6,9.6,3.9,7.2,54.1,0.8,2.3,32.2,1.1,1.7,67.3,1.4,4.0,5.5,1.7,1.0,0.6,0.9,2.6,22.2,6,0,-0.5,5000000.0
193,Isaac Okoro,CLE,2020,20,67,20,47,32.4,9.6,3.5,8.3,42.0,0.9,3.2,29.0,1.7,2.3,72.6,1.0,2.1,3.1,1.9,1.3,0.9,0.4,2.8,18.8,1,0,-6.1,6400920.0
194,Wayne Ellington,DET,2020,33,46,13,33,22.0,9.6,3.2,7.3,44.1,2.5,6.0,42.2,0.6,0.8,80.0,0.3,1.6,1.8,1.5,0.7,0.4,0.2,1.3,15.1,0,0,-1.5,1620564.0
195,Cameron Johnson,PHX,2020,25,60,43,17,24.0,9.6,3.4,8.1,42.0,2.0,5.6,34.9,0.8,1.0,84.7,0.6,2.8,3.3,1.4,0.7,0.6,0.3,1.4,17.7,0,0,2.9,4033440.0
196,Eric Paschall,GSW,2020,24,40,20,20,17.4,9.5,3.7,7.5,49.7,0.5,1.4,33.3,1.7,2.4,71.3,0.7,2.5,3.2,1.3,1.1,0.3,0.2,1.7,15.6,0,0,-2.8,1517981.0
197,Taurean Prince,CLE,2020,27,41,15,26,22.1,9.5,3.2,8.0,40.1,1.5,3.8,40.0,1.6,1.9,85.5,0.5,3.0,3.5,1.9,1.1,0.7,0.6,1.8,19.0,0,0,-3.1,12250000.0
198,Danny Green,PHI,2020,34,69,46,23,28.0,9.5,3.2,7.9,41.2,2.5,6.3,40.5,0.4,0.6,77.5,0.8,3.0,3.8,1.7,1.0,1.3,0.8,1.8,22.0,1,0,4.5,15365853.0
199,Trevor Ariza,MIA,2020,36,30,17,13,28.0,9.4,3.3,8.0,41.1,1.7,4.8,35.0,1.1,1.5,77.3,0.9,3.9,4.8,1.8,0.7,1.0,0.6,1.8,22.1,1,0,1.3,12800000.0
200,Cody Zeller,CHA,2020,28,48,21,27,20.9,9.4,3.8,6.8,55.9,0.1,0.6,14.3,1.8,2.5,71.4,2.5,4.4,6.8,1.8,1.1,0.6,0.4,2.5,22.0,8,0,0.9,15415730.0
201,Larry Nance Jr.,CLE,2020,28,35,13,22,31.2,9.3,3.7,7.8,47.1,1.2,3.3,36.0,0.9,1.4,61.2,1.5,5.2,6.7,3.1,1.6,1.7,0.5,2.1,27.1,5,0,-3.9,11709091.0
202,KJ Martin,HOU,2020,20,45,10,35,23.7,9.3,3.6,7.1,50.9,0.8,2.1,36.5,1.3,1.9,71.4,1.6,3.8,5.4,1.1,0.8,0.7,0.9,2.0,21.3,4,0,-6.3,898310.0
203,Landry Shamet,BKN,2020,24,61,39,22,23.0,9.3,3.0,7.5,40.8,2.1,5.5,38.7,1.1,1.3,84.6,0.2,1.7,1.8,1.6,0.8,0.5,0.2,1.5,15.2,0,0,0.9,2090040.0
204,Josh Hart,NOP,2020,26,47,21,26,28.7,9.2,3.2,7.3,43.9,1.3,4.1,32.6,1.5,1.9,77.5,1.1,6.9,8.0,2.3,1.0,0.8,0.3,2.4,24.5,7,0,0.0,3491159.0
205,Patrick Williams,CHI,2020,19,71,30,41,27.9,9.2,3.6,7.4,48.3,0.8,1.9,39.1,1.3,1.8,72.8,0.9,3.7,4.6,1.4,1.4,0.9,0.6,1.8,20.1,3,0,-4.1,7068360.0
206,David Nwaba,HOU,2020,28,30,8,22,22.6,9.2,3.5,7.3,48.6,0.6,2.1,27.0,1.6,2.3,69.1,1.3,2.6,3.9,1.0,0.6,1.0,0.7,2.0,20.0,1,0,-0.9,1824003.0
207,Desmond Bane,MEM,2020,23,68,36,32,22.3,9.2,3.4,7.3,46.9,1.7,4.0,43.2,0.6,0.7,81.6,0.5,2.6,3.1,1.7,0.9,0.6,0.2,1.8,17.1,0,0,0.2,1936440.0
208,Furkan Korkmaz,PHI,2020,23,55,39,16,19.3,9.1,3.1,7.7,40.1,1.8,4.9,37.5,1.1,1.5,73.2,0.3,1.7,2.1,1.5,0.8,0.9,0.2,1.2,16.1,0,0,2.6,1762796.0
209,De'Anthony Melton,MEM,2020,23,52,27,25,20.1,9.1,3.3,7.6,43.8,1.7,4.1,41.2,0.8,1.0,80.4,0.6,2.5,3.1,2.5,1.3,1.2,0.6,1.6,20.6,1,0,2.3,9571712.0
210,Robin Lopez,WAS,2020,33,71,34,37,19.1,9.0,3.8,6.0,63.3,0.1,0.3,27.8,1.4,1.9,72.3,2.0,1.8,3.8,0.8,1.1,0.2,0.6,1.5,16.2,3,0,-0.2,7300000.0
211,Ivica Zubac,LAC,2020,24,72,47,25,22.3,9.0,3.6,5.5,65.2,0.0,0.1,25.0,1.9,2.4,78.9,2.6,4.6,7.2,1.3,1.1,0.3,0.9,2.6,22.0,13,0,2.5,7000000.0
212,Jaylen Nowell,MIN,2020,21,42,10,32,18.1,9.0,3.4,8.0,42.4,1.2,3.6,33.3,1.1,1.3,81.8,0.5,1.8,2.3,1.5,0.7,0.5,0.3,1.7,15.7,0,0,-2.4,1517981.0
213,Talen Horton-Tucker,LAL,2020,20,65,39,26,20.1,9.0,3.4,7.5,45.8,0.6,2.0,28.2,1.5,2.0,77.5,0.4,2.2,2.6,2.8,1.6,1.0,0.3,2.0,18.6,4,0,0.2,1517981.0
214,Paul Millsap,DEN,2020,36,56,38,18,20.8,9.0,3.4,7.2,47.6,0.9,2.6,34.3,1.3,1.8,72.4,1.4,3.3,4.7,1.8,0.9,0.9,0.6,2.0,21.0,2,0,1.8,1000000.0
215,DeMarcus Cousins,LAC,2020,30,41,22,19,17.4,8.9,3.2,7.4,42.6,1.1,3.3,34.8,1.4,2.0,72.8,1.3,5.1,6.4,1.9,1.6,0.8,0.6,2.6,22.1,7,0,-1.5,233095.0
216,Michael Carter-Williams,ORL,2020,29,31,12,19,25.8,8.8,3.4,8.7,38.9,0.5,2.0,24.6,1.6,2.6,61.3,1.3,3.2,4.5,4.2,2.2,0.8,0.5,2.6,22.3,0,0,-1.6,3300000.0
217,Bruce Brown,BKN,2020,24,65,45,20,22.3,8.8,3.6,6.5,55.6,0.3,0.9,28.8,1.3,1.8,73.5,1.7,3.7,5.4,1.6,0.8,0.9,0.4,2.2,20.8,6,0,1.1,1663861.0
218,Danuel House Jr.,HOU,2020,28,36,8,28,25.9,8.8,3.1,7.6,40.4,1.5,4.3,34.6,1.1,1.8,65.1,0.5,3.2,3.7,1.9,1.0,0.6,0.4,1.9,18.0,0,0,-6.2,3717000.0
220,Dario Šarić,PHX,2020,27,50,37,13,17.4,8.7,3.1,6.8,44.7,0.9,2.7,34.8,1.7,2.0,84.8,0.9,2.9,3.8,1.3,1.1,0.6,0.1,1.9,16.2,0,0,4.4,9250000.0
221,Isaiah Roby,OKC,2020,23,61,19,42,23.4,8.7,3.4,7.0,48.3,0.5,1.8,29.4,1.4,1.9,74.4,1.5,4.1,5.6,1.8,1.9,0.9,0.6,2.7,20.6,3,0,-7.2,1517981.0
222,Terence Davis,SAC,2020,24,61,26,35,17.6,8.7,3.2,7.5,42.8,1.6,4.4,36.7,0.7,0.9,81.8,0.3,2.2,2.5,1.4,1.0,0.7,0.2,1.6,15.6,0,0,-1.1,1517981.0
223,Raul Neto,WAS,2020,29,64,30,34,21.9,8.7,3.3,7.0,46.8,1.0,2.6,39.0,1.2,1.3,88.2,0.4,2.0,2.4,2.3,0.8,1.1,0.1,1.7,17.9,0,0,-0.3,1620564.0
224,George Hill,PHI,2020,35,30,16,14,22.4,8.7,3.2,6.6,48.2,1.0,2.7,38.8,1.3,1.7,80.0,0.5,1.5,2.0,2.4,1.0,0.8,0.2,1.0,16.6,0,0,-0.3,9590602.0
225,T.J. McConnell,IND,2020,29,69,33,36,26.0,8.6,4.0,7.1,55.9,0.2,0.7,31.3,0.5,0.7,68.8,0.8,2.9,3.7,6.6,2.0,1.9,0.3,1.6,27.6,5,1,1.0,3500000.0
227,Jakob Poeltl,SAS,2020,25,69,32,37,26.7,8.6,3.8,6.2,61.6,0.0,0.0,0.0,0.9,1.8,50.8,3.2,4.8,7.9,1.9,1.2,0.7,1.8,2.5,27.2,15,0,1.6,8101852.0
228,Ricky Rubio,MIN,2020,30,68,23,45,26.1,8.6,2.8,7.3,38.8,1.0,3.1,30.8,1.9,2.2,86.7,0.4,2.9,3.3,6.4,1.6,1.4,0.1,2.0,24.9,4,0,-2.7,17000000.0
229,Robert Covington,POR,2020,30,70,42,28,32.0,8.5,2.9,7.3,40.1,1.9,5.1,37.9,0.7,0.9,80.6,0.9,5.8,6.7,1.7,0.9,1.4,1.2,2.8,26.0,6,0,2.9,12138345.0
230,Svi Mykhailiuk,OKC,2020,24,66,13,53,20.1,8.5,3.2,7.7,41.1,1.6,4.8,33.4,0.6,0.8,76.0,0.4,2.1,2.5,1.7,1.3,0.8,0.2,1.0,15.5,0,0,-3.5,1663861.0
231,Cameron Payne,PHX,2020,26,60,42,18,18.0,8.4,3.2,6.6,48.4,1.2,2.8,44.0,0.8,0.9,89.3,0.3,2.1,2.4,3.6,1.0,0.6,0.3,1.6,18.3,1,0,3.0,1977011.0
232,James Ennis III,ORL,2020,30,41,12,29,24.1,8.4,2.8,5.9,47.3,1.1,2.5,43.3,1.7,2.1,80.5,1.0,3.0,4.0,1.5,0.9,0.8,0.2,2.0,17.5,1,0,-1.8,3300000.0
233,Gabriel Deck,OKC,2020,26,10,1,9,21.2,8.4,3.2,6.7,47.8,0.2,1.5,13.3,1.8,2.2,81.8,1.6,2.4,4.0,2.4,0.6,0.8,0.0,0.9,18.6,0,0,-5.1,3870370.0
234,Mitchell Robinson,NYK,2020,23,31,15,16,27.5,8.3,3.7,5.7,65.3,0.0,0.0,0.0,0.8,1.7,49.1,3.6,4.5,8.1,0.5,0.8,1.1,1.5,2.8,25.7,5,0,-0.5,1663861.0
235,Luke Kennard,LAC,2020,25,63,44,19,19.6,8.3,3.1,6.6,47.6,1.6,3.6,44.6,0.4,0.5,83.9,0.2,2.3,2.6,1.7,0.8,0.4,0.1,1.4,14.6,1,0,-0.4,5273826.0
236,Cory Joseph,DET,2020,29,63,25,38,23.0,8.2,3.2,6.8,46.9,0.7,2.1,34.1,1.1,1.4,81.8,0.6,2.0,2.5,3.4,1.3,1.0,0.3,2.2,18.8,2,0,-3.1,12600000.0
237,Sterling Brown,HOU,2020,26,51,14,37,24.1,8.2,2.9,6.6,44.8,1.8,4.2,42.3,0.5,0.6,80.6,0.7,3.6,4.4,1.4,0.8,0.7,0.2,1.9,17.7,2,0,-3.0,1620564.0
238,Aleksej Pokusevski,OKC,2020,19,45,13,32,24.2,8.2,3.1,9.1,34.1,1.3,4.6,28.0,0.7,0.9,73.8,0.7,4.0,4.7,2.2,2.2,0.4,0.9,1.3,19.0,1,0,-8.7,2964840.0
239,Hassan Whiteside,SAC,2020,32,36,16,20,15.2,8.1,3.5,6.2,56.3,0.0,0.0,0.0,1.1,2.2,51.9,1.7,4.3,6.0,0.6,1.1,0.3,1.3,2.0,19.6,4,0,-2.9,1620564.0
240,JaMychal Green,DEN,2020,31,58,38,20,19.3,8.1,3.0,6.4,46.3,1.4,3.4,39.9,0.8,1.0,80.7,1.5,3.3,4.8,0.9,0.9,0.4,0.4,2.5,16.8,1,0,1.7,7199760.0
